annotated_image,periodic,year,id,n_images,area_percentage
BiancoRossoVerde_1915_annoI-n1-1lug-4.png,BiancoRossoVerde,1915,annoI-n1-1lug-4.png,1.0,0.29
BiancoRossoVerde_1915_annoI-n11-12-25dic-3.png,BiancoRossoVerde,1915,annoI-n11-12-25dic-3.png,0.0,0.0
BiancoRossoVerde_1915_annoI-n7-1nov-4.png,BiancoRossoVerde,1915,annoI-n7-1nov-4.png,1.0,0.289
BiancoRossoVerde_1915_annoI-n5-15sett-18.png,BiancoRossoVerde,1915,annoI-n5-15sett-18.png,2.0,0.11
BiancoRossoVerde_1915_annoI-n10-15dic-3.png,BiancoRossoVerde,1915,annoI-n10-15dic-3.png,2.0,0.485
BiancoRossoVerde_1915_annoI-n5-15sett-16.png,BiancoRossoVerde,1915,annoI-n5-15sett-16.png,7.0,0.702
BiancoRossoVerde_1915_annoI-n3-15ago-2.png,BiancoRossoVerde,1915,annoI-n3-15ago-2.png,4.0,0.061
BiancoRossoVerde_1915_annoI-n3-15ago-15.png,BiancoRossoVerde,1915,annoI-n3-15ago-15.png,6.0,0.36
BiancoRossoVerde_1915_annoI-n10-15dic-14.png,BiancoRossoVerde,1915,annoI-n10-15dic-14.png,3.0,0.204
BiancoRossoVerde_1915_annoI-n2-1ago-14.png,BiancoRossoVerde,1915,annoI-n2-1ago-14.png,8.0,0.246
BiancoRossoVerde_1916_annoII-n2-30gen-28.png,BiancoRossoVerde,1916,annoII-n2-30gen-28.png,3.0,0.2
BiancoRossoVerde_1916_annoII-n2-30gen-10.png,BiancoRossoVerde,1916,annoII-n2-30gen-10.png,6.0,0.187
BiancoRossoVerde_1915_annoI-n9-1dic-2.png,BiancoRossoVerde,1915,annoI-n9-1dic-2.png,2.0,0.039
BiancoRossoVerde_1916_annoII-n2-30gen-11.png,BiancoRossoVerde,1916,annoII-n2-30gen-11.png,7.0,0.436
BiancoRossoVerde_1915_annoI-n8-15nov-5.png,BiancoRossoVerde,1915,annoI-n8-15nov-5.png,5.0,0.247
BiancoRossoVerde_1915_annoI-n11-12-25dic-1.png,BiancoRossoVerde,1915,annoI-n11-12-25dic-1.png,1.0,0.647
BiancoRossoVerde_1915_annoI-n4-1sett-13.png,BiancoRossoVerde,1915,annoI-n4-1sett-13.png,1.0,0.213
BiancoRossoVerde_1915_annoI-n11-12-25dic-32.png,BiancoRossoVerde,1915,annoI-n11-12-25dic-32.png,2.0,0.244
BiancoRossoVerde_1916_annoII-n1-15gen-18.png,BiancoRossoVerde,1916,annoII-n1-15gen-18.png,0.0,0.0
BiancoRossoVerde_1915_annoI-n9-1dic-18.png,BiancoRossoVerde,1915,annoI-n9-1dic-18.png,4.0,0.136
BiancoRossoVerde_1915_annoI-n2-1ago-4.png,BiancoRossoVerde,1915,annoI-n2-1ago-4.png,4.0,0.257
BiancoRossoVerde_1915_annoI-n2-1ago-5.png,BiancoRossoVerde,1915,annoI-n2-1ago-5.png,3.0,0.347
BiancoRossoVerde_1915_annoI-n4-1sett-4.png,BiancoRossoVerde,1915,annoI-n4-1sett-4.png,4.0,0.365
BiancoRossoVerde_1915_annoI-n5-15sett-3.png,BiancoRossoVerde,1915,annoI-n5-15sett-3.png,3.0,0.285
BiancoRossoVerde_1915_annoI-n5-15sett-4.png,BiancoRossoVerde,1915,annoI-n5-15sett-4.png,7.0,0.389
BiancoRossoVerde_1916_annoII-n2-30gen-23.png,BiancoRossoVerde,1916,annoII-n2-30gen-23.png,3.0,0.155
BiancoRossoVerde_1915_annoI-n3-15ago-16.png,BiancoRossoVerde,1915,annoI-n3-15ago-16.png,7.0,0.26
BiancoRossoVerde_1915_annoI-n6-15ott-5.png,BiancoRossoVerde,1915,annoI-n6-15ott-5.png,2.0,0.351
BiancoRossoVerde_1915_annoI-n11-12-25dic-28.png,BiancoRossoVerde,1915,annoI-n11-12-25dic-28.png,5.0,0.377
BiancoRossoVerde_1916_annoII-n3-15feb15mar-5.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-5.png,1.0,0.094
BiancoRossoVerde_1915_annoI-n4-1sett-6.png,BiancoRossoVerde,1915,annoI-n4-1sett-6.png,6.0,0.919
BiancoRossoVerde_1916_annoII-n1-15gen-7.png,BiancoRossoVerde,1916,annoII-n1-15gen-7.png,4.0,0.326
BiancoRossoVerde_1915_annoI-n11-12-25dic-37.png,BiancoRossoVerde,1915,annoI-n11-12-25dic-37.png,4.0,0.399
BiancoRossoVerde_1915_annoI-n5-15sett-15.png,BiancoRossoVerde,1915,annoI-n5-15sett-15.png,3.0,0.373
BiancoRossoVerde_1916_annoII-n3-15feb15mar-15.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-15.png,2.0,0.104
BiancoRossoVerde_1915_annoI-n7-1nov-10.png,BiancoRossoVerde,1915,annoI-n7-1nov-10.png,4.0,0.354
BiancoRossoVerde_1915_annoI-n2-1ago-9.png,BiancoRossoVerde,1915,annoI-n2-1ago-9.png,2.0,0.65
BiancoRossoVerde_1915_annoI-n6-15ott-10.png,BiancoRossoVerde,1915,annoI-n6-15ott-10.png,3.0,0.29
BiancoRossoVerde_1915_annoI-n9-1dic-10.png,BiancoRossoVerde,1915,annoI-n9-1dic-10.png,8.0,0.293
BiancoRossoVerde_1915_annoI-n9-1dic-20.png,BiancoRossoVerde,1915,annoI-n9-1dic-20.png,1.0,0.314
BiancoRossoVerde_1916_annoII-n2-30gen-5.png,BiancoRossoVerde,1916,annoII-n2-30gen-5.png,0.0,0.0
BiancoRossoVerde_1915_annoI-n10-15dic-13.png,BiancoRossoVerde,1915,annoI-n10-15dic-13.png,4.0,0.422
BiancoRossoVerde_1915_annoI-n2-1ago-18.png,BiancoRossoVerde,1915,annoI-n2-1ago-18.png,2.0,0.817
BiancoRossoVerde_1915_annoI-n6-15ott-8.png,BiancoRossoVerde,1915,annoI-n6-15ott-8.png,1.0,0.272
BiancoRossoVerde_1916_annoII-n2-30gen-29.png,BiancoRossoVerde,1916,annoII-n2-30gen-29.png,2.0,0.334
BiancoRossoVerde_1916_annoII-n1-15gen-13.png,BiancoRossoVerde,1916,annoII-n1-15gen-13.png,4.0,0.245
BiancoRossoVerde_1916_annoII-n2-30gen-14.png,BiancoRossoVerde,1916,annoII-n2-30gen-14.png,2.0,0.247
BiancoRossoVerde_1915_annoI-n8-15nov-7.png,BiancoRossoVerde,1915,annoI-n8-15nov-7.png,4.0,0.218
BiancoRossoVerde_1915_annoI-n5-15sett-7.png,BiancoRossoVerde,1915,annoI-n5-15sett-7.png,10.0,0.224
BiancoRossoVerde_1916_annoII-n3-15feb15mar-16.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-16.png,3.0,0.21
BiancoRossoVerde_1915_annoI-n5-15sett-2.png,BiancoRossoVerde,1915,annoI-n5-15sett-2.png,2.0,0.072
BiancoRossoVerde_1916_annoII-n1-15gen-22.png,BiancoRossoVerde,1916,annoII-n1-15gen-22.png,3.0,0.198
BiancoRossoVerde_1915_annoI-n9-1dic-16.png,BiancoRossoVerde,1915,annoI-n9-1dic-16.png,3.0,0.124
BiancoRossoVerde_1916_annoII-n3-15feb15mar-44.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-44.png,1.0,0.263
BiancoRossoVerde_1916_annoII-n2-30gen-27.png,BiancoRossoVerde,1916,annoII-n2-30gen-27.png,1.0,0.114
BiancoRossoVerde_1915_annoI-n2-1ago-17.png,BiancoRossoVerde,1915,annoI-n2-1ago-17.png,1.0,0.003
BiancoRossoVerde_1916_annoII-n3-15feb15mar-10.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-10.png,3.0,0.232
BiancoRossoVerde_1916_annoII-n2-30gen-15.png,BiancoRossoVerde,1916,annoII-n2-30gen-15.png,3.0,0.287
BiancoRossoVerde_1915_annoI-n11-12-25dic-8.png,BiancoRossoVerde,1915,annoI-n11-12-25dic-8.png,2.0,0.209
BiancoRossoVerde_1915_annoI-n4-1sett-9.png,BiancoRossoVerde,1915,annoI-n4-1sett-9.png,3.0,0.721
BiancoRossoVerde_1916_annoII-n3-15feb15mar-1.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-1.png,1.0,0.66
BiancoRossoVerde_1915_annoI-n1-1lug-6.png,BiancoRossoVerde,1915,annoI-n1-1lug-6.png,4.0,0.65
BiancoRossoVerde_1915_annoI-n3-15ago-4.png,BiancoRossoVerde,1915,annoI-n3-15ago-4.png,2.0,0.416
BiancoRossoVerde_1915_annoI-n6-15ott-9.png,BiancoRossoVerde,1915,annoI-n6-15ott-9.png,1.0,0.317
BiancoRossoVerde_1915_annoI-n9-1dic-7.png,BiancoRossoVerde,1915,annoI-n9-1dic-7.png,5.0,0.389
BiancoRossoVerde_1915_annoI-n11-12-25dic-33.png,BiancoRossoVerde,1915,annoI-n11-12-25dic-33.png,4.0,0.296
BiancoRossoVerde_1915_annoI-n1-1lug-15.png,BiancoRossoVerde,1915,annoI-n1-1lug-15.png,1.0,0.82
BiancoRossoVerde_1915_annoI-n1-1lug-11.png,BiancoRossoVerde,1915,annoI-n1-1lug-11.png,4.0,0.57
BiancoRossoVerde_1915_annoI-n5-15sett-5.png,BiancoRossoVerde,1915,annoI-n5-15sett-5.png,9.0,0.274
BiancoRossoVerde_1915_annoI-n5-15sett-6.png,BiancoRossoVerde,1915,annoI-n5-15sett-6.png,4.0,0.397
BiancoRossoVerde_1915_annoI-n1-1lug-2.png,BiancoRossoVerde,1915,annoI-n1-1lug-2.png,3.0,0.843
BiancoRossoVerde_1916_annoII-n1-15gen-4.png,BiancoRossoVerde,1916,annoII-n1-15gen-4.png,4.0,0.267
BiancoRossoVerde_1916_annoII-n2-30gen-4.png,BiancoRossoVerde,1916,annoII-n2-30gen-4.png,7.0,0.621
BiancoRossoVerde_1916_annoII-n2-30gen-1.png,BiancoRossoVerde,1916,annoII-n2-30gen-1.png,3.0,0.855
BiancoRossoVerde_1915_annoI-n9-1dic-5.png,BiancoRossoVerde,1915,annoI-n9-1dic-5.png,2.0,0.139
BiancoRossoVerde_1915_annoI-n9-1dic-11.png,BiancoRossoVerde,1915,annoI-n9-1dic-11.png,1.0,0.691
BiancoRossoVerde_1915_annoI-n2-1ago-8.png,BiancoRossoVerde,1915,annoI-n2-1ago-8.png,6.0,0.34
BiancoRossoVerde_1916_annoII-n2-30gen-16.png,BiancoRossoVerde,1916,annoII-n2-30gen-16.png,1.0,0.696
