annotated_image,periodic,year,id,n_images,area_percentage
Donna_1914_6-098.jpg,Donna,1914,6-098,1.0,0.01
Donna_1906_3-0056.jpg,Donna,1906,3-0056,1.0,0.414
Donna_1910_7-039.jpg,Donna,1910,7-039,4.0,0.391
Donna_1908_2-049.jpg,Donna,1908,2-049,3.0,0.504
Donna_1908_4-089.jpg,Donna,1908,4-089,6.0,0.245
Donna_1906_4-0087.jpg,Donna,1906,4-0087,2.0,0.346
Donna_1913_6-072.jpg,Donna,1913,6-072,3.0,0.352
Donna_1916_5-085.jpg,Donna,1916,5-085,2.0,0.374
Donna_1914_1-007.jpg,Donna,1914,1-007,6.0,0.452
Donna_1907_9-011.jpg,Donna,1907,9-011,4.0,0.687
Donna_1907_3-17.jpg,Donna,1907,3-17,3.0,0.129
Donna_1907_4-20.jpg,Donna,1907,4-20,7.0,0.099
Donna_1910_8-045.jpg,Donna,1910,8-045,3.0,0.117
Donna_1906_4-0092.jpg,Donna,1906,4-0092,4.0,0.294
Donna_1910_1-013.jpg,Donna,1910,1-013,3.0,0.463
Donna_1913_6-058.jpg,Donna,1913,6-058,1.0,0.149
Donna_1913_2-086.jpg,Donna,1913,2-086,8.0,0.197
Donna_1910_7-024.jpg,Donna,1910,7-024,5.0,0.214
Donna_1913_4-085.jpg,Donna,1913,4-085,7.0,0.357
Donna_1914_8-67.jpg,Donna,1914,8-67,1.0,0.011
Donna_1908_7-036.jpg,Donna,1908,7-036,5.0,0.796
Donna_1913_7-084.jpg,Donna,1913,7-084,13.0,0.242
Donna_1910_3-100.jpg,Donna,1910,3-100,3.0,0.176
Donna_1910_5-075.jpg,Donna,1910,5-075,2.0,0.076
Donna_1906_1-0034.jpg,Donna,1906,1-0034,5.0,0.143
Donna_1914_1-064.jpg,Donna,1914,1-064,6.0,0.099
Donna_1910_1-089.jpg,Donna,1910,1-089,0.0,0.0
Donna_1907_1-0070.jpg,Donna,1907,1-0070,3.0,0.184
Donna_1910_6-005.jpg,Donna,1910,6-005,1.0,0.109
Donna_1914_4-068.jpg,Donna,1914,4-068,5.0,0.16
Donna_1913_4-065.jpg,Donna,1913,4-065,2.0,0.256
Donna_1913_7-063.jpg,Donna,1913,7-063,6.0,0.212
Donna_1908_8-092.jpg,Donna,1908,8-092,1.0,0.074
Donna_1907_9-056.jpg,Donna,1907,9-056,1.0,0.267
Donna_1913_8-048.jpg,Donna,1913,8-048,3.0,0.387
Donna_1913_7-015.jpg,Donna,1913,7-015,11.0,0.302
Donna_1910_4-049.jpg,Donna,1910,4-049,2.0,0.137
Donna_1907_9-049.jpg,Donna,1907,9-049,1.0,0.983
Donna_1907_4-3.jpg,Donna,1907,4-3,6.0,0.306
Donna_1916_5-047.jpg,Donna,1916,5-047,2.0,0.398
Donna_1916_2-002.jpg,Donna,1916,2-002,1.0,0.003
Donna_1913_4-014.jpg,Donna,1913,4-014,3.0,0.481
Donna_1914_8-47.jpg,Donna,1914,8-47,6.0,0.316
Donna_1908_4-017.jpg,Donna,1908,4-017,5.0,0.574
Donna_1908_6-049.jpg,Donna,1908,6-049,6.0,0.322
Donna_1908_7-020.jpg,Donna,1908,7-020,5.0,1.388
Donna_1910_7-073.jpg,Donna,1910,7-073,2.0,0.266
Donna_1908_8-077.jpg,Donna,1908,8-077,1.0,0.256
Donna_1909_4-69.jpg,Donna,1909,4-69,0.0,0.0
Donna_1908_9-020.jpg,Donna,1908,9-020,6.0,0.153
Donna_1910_8-055.jpg,Donna,1910,8-055,5.0,0.098
Donna_1913_8-027.jpg,Donna,1913,8-027,7.0,0.181
Donna_1907_1-0016.jpg,Donna,1907,1-0016,1.0,0.425
Donna_1908_9-040.jpg,Donna,1908,9-040,3.0,0.195
Donna_1916_4-016.jpg,Donna,1916,4-016,6.0,0.36
Donna_1913_7-054.jpg,Donna,1913,7-054,1.0,0.003
Donna_1913_4-054.jpg,Donna,1913,4-054,17.0,0.488
Donna_1914_3-081.jpg,Donna,1914,3-081,1.0,0.157
Donna_1910_8-020.jpg,Donna,1910,8-020,4.0,0.058
Donna_1907_1-0094.jpg,Donna,1907,1-0094,3.0,0.034
Donna_1909_1-069.jpg,Donna,1909,1-069,2.0,1.114
Donna_1913_4-055.jpg,Donna,1913,4-055,6.0,0.095
Donna_1914_4-004.jpg,Donna,1914,4-004,3.0,0.696
Donna_1910_4-045.jpg,Donna,1910,4-045,10.0,0.298
Donna_1907_7-63.jpg,Donna,1907,7-63,0.0,0.0
Donna_1907_9-099.jpg,Donna,1907,9-099,2.0,0.156
Donna_1914_3-057.jpg,Donna,1914,3-057,2.0,0.423
Donna_1910_6-064.jpg,Donna,1910,6-064,1.0,0.907
Donna_1908_7-069.jpg,Donna,1908,7-069,1.0,0.22
Donna_1908_8-043.jpg,Donna,1908,8-043,3.0,0.236
Donna_1913_6-069.jpg,Donna,1913,6-069,3.0,0.227
Donna_1910_8-082.jpg,Donna,1910,8-082,1.0,0.36
Donna_1908_3-080.jpg,Donna,1908,3-080,4.0,1.391
Donna_1909_1-065.jpg,Donna,1909,1-065,5.0,0.075
Donna_1906_5-0003.jpg,Donna,1906,5-0003,1.0,0.337
Donna_1913_6-041.jpg,Donna,1913,6-041,6.0,0.547
Donna_1910_8-058.jpg,Donna,1910,8-058,7.0,0.344
Donna_1914_2-014.jpg,Donna,1914,2-014,5.0,0.275
Donna_1907_1-0036.jpg,Donna,1907,1-0036,5.0,0.233
Donna_1907_8-49.jpg,Donna,1907,8-49,1.0,0.433
Donna_1913_7-055.jpg,Donna,1913,7-055,4.0,0.186
Donna_1913_8-055.jpg,Donna,1913,8-055,4.0,0.118
Donna_1908_6-051.jpg,Donna,1908,6-051,2.0,0.439
Donna_1914_4-031.jpg,Donna,1914,4-031,6.0,0.479
Donna_1906_2-0069.jpg,Donna,1906,2-0069,3.0,0.112
Donna_1909_3-034.jpg,Donna,1909,3-034,1.0,0.011
Donna_1913_1-087.jpg,Donna,1913,1-087,4.0,0.28
Donna_1916_1-046.jpg,Donna,1916,1-046,4.0,0.474
Donna_1909_1-076.jpg,Donna,1909,1-076,4.0,0.513
Donna_1906_3-0065.jpg,Donna,1906,3-0065,2.0,0.105
Donna_1913_3-066.jpg,Donna,1913,3-066,2.0,0.118
Donna_1908_7-051.jpg,Donna,1908,7-051,4.0,0.22
Donna_1907_6-006.jpg,Donna,1907,6-006,2.0,0.368
Donna_1906_3-0021.jpg,Donna,1906,3-0021,2.0,0.119
Donna_1910_5-032.jpg,Donna,1910,5-032,3.0,0.341
Donna_1906_5-0074.jpg,Donna,1906,5-0074,2.0,0.115
Donna_1914_8-74.jpg,Donna,1914,8-74,3.0,0.537
Donna_1908_6-033.jpg,Donna,1908,6-033,3.0,0.202
Donna_1906_1-0033.jpg,Donna,1906,1-0033,3.0,0.374
Donna_1909_4-58.jpg,Donna,1909,4-58,1.0,0.197
Donna_1914_7-084.jpg,Donna,1914,7-084,4.0,0.264
Donna_1914_1-071.jpg,Donna,1914,1-071,2.0,0.345
Donna_1906_4-0058.jpg,Donna,1906,4-0058,5.0,0.388
Donna_1907_2-82.jpg,Donna,1907,2-82,2.0,0.333
Donna_1907_2-9.jpg,Donna,1907,2-9,7.0,0.103
Donna_1916_2-064.jpg,Donna,1916,2-064,5.0,0.23
Donna_1916_5-078.jpg,Donna,1916,5-078,2.0,0.541
Donna_1907_7-78.jpg,Donna,1907,7-78,1.0,0.005
Donna_1910_5-077.jpg,Donna,1910,5-077,6.0,0.089
Donna_1916_4-075.jpg,Donna,1916,4-075,5.0,0.688
Donna_1914_1-074.jpg,Donna,1914,1-074,4.0,0.275
Donna_1913_7-032.jpg,Donna,1913,7-032,3.0,0.336
Donna_1907_8-79.jpg,Donna,1907,8-79,2.0,0.03
Donna_1909_3-004.jpg,Donna,1909,3-004,2.0,0.224
Donna_1914_1-057.jpg,Donna,1914,1-057,2.0,0.076
Donna_1913_7-073.jpg,Donna,1913,7-073,1.0,0.003
Donna_1916_2-058.jpg,Donna,1916,2-058,3.0,0.504
Donna_1907_3-49.jpg,Donna,1907,3-49,6.0,0.438
Donna_1913_9-44.jpg,Donna,1913,9-44,1.0,0.849
Donna_1907_6-098.jpg,Donna,1907,6-098,5.0,0.199
Donna_1913_2-002.jpg,Donna,1913,2-002,8.0,0.329
Donna_1913_2-074.jpg,Donna,1913,2-074,5.0,0.221
Donna_1908_4-029.jpg,Donna,1908,4-029,3.0,0.488
Donna_1908_6-097.jpg,Donna,1908,6-097,5.0,0.125
Donna_1910_3-082.jpg,Donna,1910,3-082,6.0,0.463
Donna_1916_2-088.jpg,Donna,1916,2-088,2.0,0.084
Donna_1913_1-008.jpg,Donna,1913,1-008,3.0,0.053
Donna_1910_1-066.jpg,Donna,1910,1-066,2.0,0.141
Donna_1908_5-28.jpg,Donna,1908,5-28,4.0,0.066
Donna_1908_3-040.jpg,Donna,1908,3-040,1.0,0.848
Donna_1910_6-017.jpg,Donna,1910,6-017,5.0,0.139
Donna_1909_1-012.jpg,Donna,1909,1-012,4.0,0.342
Donna_1913_8-049.jpg,Donna,1913,8-049,5.0,0.232
Donna_1908_4-049.jpg,Donna,1908,4-049,8.0,0.536
Donna_1913_8-060.jpg,Donna,1913,8-060,6.0,0.261
Donna_1913_4-074.jpg,Donna,1913,4-074,2.0,0.147
Donna_1906_2-0027.jpg,Donna,1906,2-0027,1.0,0.333
Donna_1914_7-067.jpg,Donna,1914,7-067,3.0,0.068
Donna_1909_3-085.jpg,Donna,1909,3-085,0.0,0.0
Donna_1910_3-090.jpg,Donna,1910,3-090,2.0,0.074
Donna_1908_7-030.jpg,Donna,1908,7-030,1.0,0.025
Donna_1907_1-0076.jpg,Donna,1907,1-0076,4.0,0.077
Donna_1909_1-072.jpg,Donna,1909,1-072,3.0,0.068
Donna_1910_4-089.jpg,Donna,1910,4-089,3.0,0.14
Donna_1910_4-010.jpg,Donna,1910,4-010,3.0,0.404
Donna_1910_4-087.jpg,Donna,1910,4-087,4.0,0.096
Donna_1916_3-042.jpg,Donna,1916,3-042,5.0,0.54
Donna_1910_3-032.jpg,Donna,1910,3-032,4.0,0.28
Donna_1908_9-095.jpg,Donna,1908,9-095,3.0,0.752
Donna_1906_3-0001.jpg,Donna,1906,3-0001,1.0,0.003
Donna_1907_1-0085.jpg,Donna,1907,1-0085,3.0,0.104
Donna_1910_8-095.jpg,Donna,1910,8-095,7.0,0.564
Donna_1913_9-15.jpg,Donna,1913,9-15,3.0,0.745
Donna_1913_5-018.jpg,Donna,1913,5-018,3.0,0.662
Donna_1913_2-017.jpg,Donna,1913,2-017,2.0,0.331
Donna_1908_7-014.jpg,Donna,1908,7-014,1.0,0.09
Donna_1908_4-086.jpg,Donna,1908,4-086,2.0,0.647
Donna_1913_1-060.jpg,Donna,1913,1-060,4.0,0.326
Donna_1914_7-043.jpg,Donna,1914,7-043,1.0,0.046
Donna_1906_1-0036.jpg,Donna,1906,1-0036,1.0,0.139
Donna_1913_2-049.jpg,Donna,1913,2-049,3.0,0.607
Donna_1908_8-070.jpg,Donna,1908,8-070,3.0,0.057
Donna_1914_5-002.jpg,Donna,1914,5-002,6.0,0.156
Donna_1907_1-0095.jpg,Donna,1907,1-0095,2.0,0.089
Donna_1910_8-051.jpg,Donna,1910,8-051,1.0,0.013
Donna_1908_1-037.jpg,Donna,1908,1-037,4.0,0.369
Donna_1906_3-0029.jpg,Donna,1906,3-0029,2.0,0.337
Donna_1908_2-069.jpg,Donna,1908,2-069,1.0,0.694
Donna_1910_6-087.jpg,Donna,1910,6-087,2.0,0.655
Donna_1908_8-054.jpg,Donna,1908,8-054,4.0,0.265
Donna_1913_2-072.jpg,Donna,1913,2-072,3.0,0.027
Donna_1913_1-084.jpg,Donna,1913,1-084,1.0,0.112
Donna_1914_8-03.jpg,Donna,1914,8-03,1.0,0.643
Donna_1914_3-077.jpg,Donna,1914,3-077,10.0,0.374
Donna_1916_1-048.jpg,Donna,1916,1-048,6.0,0.277
Donna_1914_6-066.jpg,Donna,1914,6-066,3.0,0.017
Donna_1910_3-028.jpg,Donna,1910,3-028,8.0,0.275
Donna_1914_5-031.jpg,Donna,1914,5-031,11.0,0.515
Donna_1907_5-32.jpg,Donna,1907,5-32,6.0,0.187
Donna_1906_1-0063.jpg,Donna,1906,1-0063,5.0,0.142
Donna_1908_2-008.jpg,Donna,1908,2-008,2.0,0.267
Donna_1913_4-051.jpg,Donna,1913,4-051,3.0,0.223
Donna_1909_3-054.jpg,Donna,1909,3-054,1.0,0.008
Donna_1907_4-27.jpg,Donna,1907,4-27,2.0,0.152
Donna_1909_4-60.jpg,Donna,1909,4-60,1.0,0.803
Donna_1913_2-053.jpg,Donna,1913,2-053,1.0,0.237
Donna_1914_3-072.jpg,Donna,1914,3-072,1.0,0.026
Donna_1907_8-36.jpg,Donna,1907,8-36,2.0,0.022
Donna_1908_9-057.jpg,Donna,1908,9-057,1.0,0.005
Donna_1910_1-009.jpg,Donna,1910,1-009,4.0,0.04
Donna_1910_7-064.jpg,Donna,1910,7-064,3.0,0.335
Donna_1906_1-0100.jpg,Donna,1906,1-0100,2.0,0.273
Donna_1907_8-24.jpg,Donna,1907,8-24,1.0,0.401
Donna_1909_4-67.jpg,Donna,1909,4-67,2.0,0.123
Donna_1909_2-070.jpg,Donna,1909,2-070,2.0,0.108
Donna_1914_4-025.jpg,Donna,1914,4-025,2.0,0.127
Donna_1908_3-035.jpg,Donna,1908,3-035,2.0,0.41
Donna_1909_1-070.jpg,Donna,1909,1-070,4.0,0.17
Donna_1906_3-0044.jpg,Donna,1906,3-0044,1.0,0.409
Donna_1913_2-019.jpg,Donna,1913,2-019,4.0,0.353
Donna_1910_3-042.jpg,Donna,1910,3-042,9.0,0.592
Donna_1907_5-71.jpg,Donna,1907,5-71,0.0,0.0
Donna_1914_6-075.jpg,Donna,1914,6-075,3.0,0.326
Donna_1909_4-18.jpg,Donna,1909,4-18,5.0,0.187
Donna_1906_5-0079.jpg,Donna,1906,5-0079,5.0,0.207
Donna_1909_4-24.jpg,Donna,1909,4-24,6.0,0.273
Donna_1910_6-051.jpg,Donna,1910,6-051,2.0,0.491
Donna_1907_2-58.jpg,Donna,1907,2-58,2.0,0.043
Donna_1906_5-0014.jpg,Donna,1906,5-0014,5.0,0.7
Donna_1909_2-099.jpg,Donna,1909,2-099,4.0,0.009
Donna_1906_3-0036.jpg,Donna,1906,3-0036,5.0,0.47
Donna_1907_2-53.jpg,Donna,1907,2-53,7.0,0.113
Donna_1907_4-43.jpg,Donna,1907,4-43,1.0,0.002
Donna_1913_4-099.jpg,Donna,1913,4-099,4.0,0.538
Donna_1906_4-0018.jpg,Donna,1906,4-0018,1.0,0.027
Donna_1906_5-0088.jpg,Donna,1906,5-0088,1.0,0.596
Donna_1916_2-072.jpg,Donna,1916,2-072,0.0,0.0
Donna_1913_8-095.jpg,Donna,1913,8-095,4.0,0.125
Donna_1910_6-060.jpg,Donna,1910,6-060,2.0,0.019
Donna_1913_3-031.jpg,Donna,1913,3-031,4.0,0.062
Donna_1910_3-018.jpg,Donna,1910,3-018,2.0,0.025
Donna_1914_2-078.jpg,Donna,1914,2-078,1.0,0.119
Donna_1907_1-0020.jpg,Donna,1907,1-0020,4.0,0.134
Donna_1914_2-047.jpg,Donna,1914,2-047,11.0,0.29
Donna_1906_2-0018.jpg,Donna,1906,2-0018,0.0,0.0
Donna_1909_2-030.jpg,Donna,1909,2-030,3.0,0.625
Donna_1909_4-39.jpg,Donna,1909,4-39,1.0,0.705
Donna_1906_5-0027.jpg,Donna,1906,5-0027,6.0,0.342
Donna_1909_3-061.jpg,Donna,1909,3-061,3.0,0.197
Donna_1914_5-057.jpg,Donna,1914,5-057,4.0,0.318
Donna_1907_5-21.jpg,Donna,1907,5-21,7.0,0.098
Donna_1907_3-39.jpg,Donna,1907,3-39,4.0,0.256
Donna_1908_8-063.jpg,Donna,1908,8-063,2.0,0.498
Donna_1908_2-025.jpg,Donna,1908,2-025,3.0,0.091
Donna_1910_3-013.jpg,Donna,1910,3-013,1.0,0.658
Donna_1907_6-079.jpg,Donna,1907,6-079,2.0,1.208
Donna_1914_5-060.jpg,Donna,1914,5-060,3.0,0.069
Donna_1914_2-025.jpg,Donna,1914,2-025,8.0,0.154
Donna_1914_2-090.jpg,Donna,1914,2-090,3.0,0.171
Donna_1910_2-043.jpg,Donna,1910,2-043,4.0,0.369
Donna_1909_1-029.jpg,Donna,1909,1-029,2.0,0.117
Donna_1916_3-062.jpg,Donna,1916,3-062,4.0,0.336
Donna_1909_3-012.jpg,Donna,1909,3-012,6.0,0.243
Donna_1908_5-29.jpg,Donna,1908,5-29,3.0,0.008
Donna_1914_4-028.jpg,Donna,1914,4-028,5.0,0.381
Donna_1916_6-05.jpg,Donna,1916,6-05,4.0,0.209
Donna_1907_3-73.jpg,Donna,1907,3-73,1.0,0.436
Donna_1906_5-0020.jpg,Donna,1906,5-0020,7.0,0.148
Donna_1906_5-0004.jpg,Donna,1906,5-0004,2.0,0.123
Donna_1906_5-0045.jpg,Donna,1906,5-0045,6.0,0.104
Donna_1910_7-057.jpg,Donna,1910,7-057,2.0,0.505
Donna_1913_4-028.jpg,Donna,1913,4-028,4.0,0.281
Donna_1910_1-024.jpg,Donna,1910,1-024,8.0,0.515
Donna_1908_5-40.jpg,Donna,1908,5-40,5.0,0.305
Donna_1913_2-006.jpg,Donna,1913,2-006,4.0,0.232
Donna_1916_5-072.jpg,Donna,1916,5-072,3.0,0.564
Donna_1910_1-028.jpg,Donna,1910,1-028,6.0,0.223
Donna_1908_8-017.jpg,Donna,1908,8-017,4.0,0.39
Donna_1907_1-0009.jpg,Donna,1907,1-0009,1.0,0.432
Donna_1916_5-011.jpg,Donna,1916,5-011,6.0,0.44
Donna_1914_7-044.jpg,Donna,1914,7-044,1.0,0.156
Donna_1907_9-007.jpg,Donna,1907,9-007,1.0,0.798
Donna_1916_3-059.jpg,Donna,1916,3-059,5.0,0.398
Donna_1913_6-093.jpg,Donna,1913,6-093,3.0,0.227
Donna_1908_7-019.jpg,Donna,1908,7-019,5.0,0.111
Donna_1910_6-089.jpg,Donna,1910,6-089,1.0,0.316
Donna_1906_3-0042.jpg,Donna,1906,3-0042,6.0,0.251
Donna_1906_1-0049.jpg,Donna,1906,1-0049,0.0,0.0
Donna_1907_1-0003.jpg,Donna,1907,1-0003,0.0,0.0
Donna_1914_4-079.jpg,Donna,1914,4-079,6.0,0.309
Donna_1913_3-016.jpg,Donna,1913,3-016,2.0,0.693
Donna_1909_3-080.jpg,Donna,1909,3-080,7.0,0.532
Donna_1914_6-027.jpg,Donna,1914,6-027,6.0,0.112
Donna_1910_3-009.jpg,Donna,1910,3-009,1.0,0.999
Donna_1907_8-78.jpg,Donna,1907,8-78,4.0,0.05
Donna_1907_1-0077.jpg,Donna,1907,1-0077,1.0,0.005
Donna_1906_4-0010.jpg,Donna,1906,4-0010,3.0,0.125
Donna_1909_3-075.jpg,Donna,1909,3-075,2.0,0.162
Donna_1913_8-100.jpg,Donna,1913,8-100,5.0,0.284
Donna_1914_2-099.jpg,Donna,1914,2-099,2.0,0.479
Donna_1909_4-13.jpg,Donna,1909,4-13,2.0,0.004
Donna_1913_1-065.jpg,Donna,1913,1-065,2.0,0.91
Donna_1914_2-089.jpg,Donna,1914,2-089,7.0,0.246
Donna_1913_5-031.jpg,Donna,1913,5-031,6.0,0.589
Donna_1916_1-070.jpg,Donna,1916,1-070,3.0,0.103
Donna_1906_1-0028.jpg,Donna,1906,1-0028,4.0,0.172
Donna_1907_8-25.jpg,Donna,1907,8-25,3.0,0.153
Donna_1910_8-011.jpg,Donna,1910,8-011,4.0,0.709
Donna_1906_1-0058.jpg,Donna,1906,1-0058,2.0,0.063
Donna_1910_2-025.jpg,Donna,1910,2-025,7.0,0.228
Donna_1907_4-89.jpg,Donna,1907,4-89,2.0,0.588
Donna_1906_3-0055.jpg,Donna,1906,3-0055,1.0,0.371
Donna_1908_1-049.jpg,Donna,1908,1-049,2.0,0.541
Donna_1914_4-096.jpg,Donna,1914,4-096,5.0,0.406
Donna_1913_2-015.jpg,Donna,1913,2-015,2.0,0.305
Donna_1908_7-016.jpg,Donna,1908,7-016,4.0,0.339
Donna_1916_4-007.jpg,Donna,1916,4-007,3.0,0.152
Donna_1907_4-77.jpg,Donna,1907,4-77,4.0,0.158
Donna_1914_6-010.jpg,Donna,1914,6-010,5.0,0.441
Donna_1914_5-099.jpg,Donna,1914,5-099,5.0,0.22
Donna_1908_6-084.jpg,Donna,1908,6-084,3.0,0.443
Donna_1910_6-070.jpg,Donna,1910,6-070,2.0,0.299
Donna_1907_8-64.jpg,Donna,1907,8-64,3.0,0.05
Donna_1913_6-055.jpg,Donna,1913,6-055,3.0,0.292
Donna_1908_9-088.jpg,Donna,1908,9-088,2.0,0.66
Donna_1906_2-0028.jpg,Donna,1906,2-0028,2.0,0.083
Donna_1913_6-060.jpg,Donna,1913,6-060,2.0,0.302
Donna_1913_3-020.jpg,Donna,1913,3-020,1.0,0.261
Donna_1916_1-057.jpg,Donna,1916,1-057,1.0,0.048
Donna_1910_7-056.jpg,Donna,1910,7-056,7.0,0.684
Donna_1913_4-075.jpg,Donna,1913,4-075,1.0,0.272
Donna_1909_2-021.jpg,Donna,1909,2-021,2.0,0.009
Donna_1913_2-008.jpg,Donna,1913,2-008,4.0,0.132
Donna_1908_6-047.jpg,Donna,1908,6-047,2.0,0.049
Donna_1913_9-03.jpg,Donna,1913,9-03,5.0,0.163
Donna_1907_8-87.jpg,Donna,1907,8-87,1.0,0.005
Donna_1916_2-030.jpg,Donna,1916,2-030,4.0,0.186
Donna_1910_1-008.jpg,Donna,1910,1-008,4.0,0.251
Donna_1916_5-063.jpg,Donna,1916,5-063,1.0,0.653
Donna_1914_7-078.jpg,Donna,1914,7-078,1.0,0.05
Donna_1910_3-076.jpg,Donna,1910,3-076,6.0,0.305
Donna_1907_2-6.jpg,Donna,1907,2-6,2.0,0.277
Donna_1916_4-003.jpg,Donna,1916,4-003,3.0,0.036
Donna_1910_7-018.jpg,Donna,1910,7-018,1.0,0.561
Donna_1906_3-0088.jpg,Donna,1906,3-0088,4.0,0.145
Donna_1913_8-019.jpg,Donna,1913,8-019,1.0,0.21
Donna_1908_8-082.jpg,Donna,1908,8-082,7.0,0.383
Donna_1913_5-092.jpg,Donna,1913,5-092,8.0,0.199
Donna_1908_7-075.jpg,Donna,1908,7-075,1.0,0.003
Donna_1906_2-0024.jpg,Donna,1906,2-0024,4.0,0.059
Donna_1913_5-090.jpg,Donna,1913,5-090,1.0,0.143
Donna_1914_1-099.jpg,Donna,1914,1-099,5.0,0.029
Donna_1907_9-073.jpg,Donna,1907,9-073,1.0,0.002
Donna_1913_5-073.jpg,Donna,1913,5-073,7.0,0.336
Donna_1916_4-066.jpg,Donna,1916,4-066,2.0,0.018
Donna_1906_2-0048.jpg,Donna,1906,2-0048,2.0,0.153
Donna_1907_9-022.jpg,Donna,1907,9-022,3.0,0.433
Donna_1910_1-055.jpg,Donna,1910,1-055,5.0,0.252
Donna_1914_5-019.jpg,Donna,1914,5-019,2.0,0.465
Donna_1906_5-0039.jpg,Donna,1906,5-0039,5.0,0.26
Donna_1913_8-012.jpg,Donna,1913,8-012,0.0,0.0
Donna_1906_1-0091.jpg,Donna,1906,1-0091,2.0,0.006
Donna_1909_3-013.jpg,Donna,1909,3-013,4.0,0.328
Donna_1913_3-048.jpg,Donna,1913,3-048,6.0,0.158
Donna_1908_2-099.jpg,Donna,1908,2-099,4.0,0.774
Donna_1916_5-054.jpg,Donna,1916,5-054,1.0,0.312
Donna_1908_9-010.jpg,Donna,1908,9-010,1.0,0.524
Donna_1910_8-100.jpg,Donna,1910,8-100,2.0,0.407
Donna_1906_1-0067.jpg,Donna,1906,1-0067,1.0,0.112
Donna_1906_5-0067.jpg,Donna,1906,5-0067,3.0,0.194
Donna_1910_7-052.jpg,Donna,1910,7-052,5.0,0.119
Donna_1909_3-045.jpg,Donna,1909,3-045,7.0,0.481
Donna_1908_3-033.jpg,Donna,1908,3-033,2.0,0.009
Donna_1910_1-095.jpg,Donna,1910,1-095,6.0,0.243
Donna_1914_6-087.jpg,Donna,1914,6-087,6.0,0.691
Donna_1910_4-097.jpg,Donna,1910,4-097,3.0,0.521
Donna_1916_3-040.jpg,Donna,1916,3-040,5.0,0.481
Donna_1907_9-084.jpg,Donna,1907,9-084,4.0,0.385
Donna_1916_1-084.jpg,Donna,1916,1-084,5.0,0.426
Donna_1916_3-082.jpg,Donna,1916,3-082,1.0,0.001
Donna_1914_6-012.jpg,Donna,1914,6-012,7.0,0.168
Donna_1910_6-053.jpg,Donna,1910,6-053,13.0,0.518
Donna_1909_3-036.jpg,Donna,1909,3-036,1.0,0.845
Donna_1916_4-027.jpg,Donna,1916,4-027,6.0,0.078
Donna_1914_4-051.jpg,Donna,1914,4-051,6.0,0.329
Donna_1913_4-046.jpg,Donna,1913,4-046,0.0,0.0
Donna_1907_1-0045.jpg,Donna,1907,1-0045,5.0,0.739
Donna_1914_2-012.jpg,Donna,1914,2-012,3.0,0.423
Donna_1910_3-087.jpg,Donna,1910,3-087,3.0,0.372
Donna_1910_4-080.jpg,Donna,1910,4-080,3.0,0.577
Donna_1910_8-018.jpg,Donna,1910,8-018,4.0,0.135
Donna_1910_1-057.jpg,Donna,1910,1-057,6.0,0.296
Donna_1914_2-050.jpg,Donna,1914,2-050,6.0,0.495
Donna_1916_5-003.jpg,Donna,1916,5-003,6.0,0.369
Donna_1909_2-094.jpg,Donna,1909,2-094,6.0,0.244
Donna_1908_5-41.jpg,Donna,1908,5-41,2.0,0.955
Donna_1910_1-027.jpg,Donna,1910,1-027,6.0,0.213
Donna_1908_1-078.jpg,Donna,1908,1-078,2.0,0.147
Donna_1913_6-067.jpg,Donna,1913,6-067,3.0,0.139
Donna_1907_2-15.jpg,Donna,1907,2-15,2.0,0.128
Donna_1914_4-006.jpg,Donna,1914,4-006,1.0,0.473
Donna_1913_7-096.jpg,Donna,1913,7-096,4.0,0.088
Donna_1916_3-093.jpg,Donna,1916,3-093,3.0,0.609
Donna_1906_1-0024.jpg,Donna,1906,1-0024,6.0,0.614
Donna_1914_4-054.jpg,Donna,1914,4-054,2.0,0.222
Donna_1908_2-075.jpg,Donna,1908,2-075,3.0,0.522
Donna_1907_6-019.jpg,Donna,1907,6-019,2.0,0.142
Donna_1910_7-094.jpg,Donna,1910,7-094,5.0,0.319
Donna_1914_1-009.jpg,Donna,1914,1-009,10.0,0.105
Donna_1913_5-081.jpg,Donna,1913,5-081,3.0,0.481
Donna_1913_3-037.jpg,Donna,1913,3-037,1.0,0.038
Donna_1908_4-032.jpg,Donna,1908,4-032,5.0,0.15
Donna_1914_2-062.jpg,Donna,1914,2-062,5.0,0.19
Donna_1916_2-081.jpg,Donna,1916,2-081,4.0,0.114
Donna_1913_8-085.jpg,Donna,1913,8-085,6.0,0.302
Donna_1910_6-042.jpg,Donna,1910,6-042,5.0,0.148
Donna_1909_1-022.jpg,Donna,1909,1-022,2.0,0.005
Donna_1910_3-095.jpg,Donna,1910,3-095,4.0,0.009
Donna_1916_2-035.jpg,Donna,1916,2-035,3.0,0.39
Donna_1914_4-040.jpg,Donna,1914,4-040,2.0,0.21
Donna_1906_2-0058.jpg,Donna,1906,2-0058,4.0,0.148
Donna_1916_4-081.jpg,Donna,1916,4-081,2.0,0.196
Donna_1914_6-014.jpg,Donna,1914,6-014,1.0,0.083
Donna_1908_9-080.jpg,Donna,1908,9-080,6.0,0.645
Donna_1914_2-037.jpg,Donna,1914,2-037,3.0,0.361
Donna_1916_2-028.jpg,Donna,1916,2-028,4.0,0.226
Donna_1908_8-040.jpg,Donna,1908,8-040,1.0,0.58
